id,QRコード読取日時,アンケート回答日時,言語,会員ID,県,エリア,業種,生まれ年,性別,国籍,世帯年収(金額),世帯年収(通貨),訪日目的ALL,観光・レジャー,家族・知人訪問,ハネムーン,学校関係の旅行,スポーツ・スポーツ観戦,イベント,留学,治療・検診,インセンティブツアー,ビジネス（展示会・見本市）,ビジネス（国際会議）,ビジネス（企業ミーティング）,ビジネス（研修）,ビジネス（その他ビジネス）,トランジット,日本国内在住,その他,同伴者,滞在日数,旅の総予算(金額),旅の総予算(通貨),宿泊予算(金額),宿泊予算(通貨),旅行情報元ALL,日本政府観光局(JNTO)ホームページ,旅行会社ホームページ,宿泊施設ホームページ,航空会社ホームページ,地方観光協会ホームページ,宿泊予約サイト(例：Agoda、Expedia、Booking.com等),口コミサイト（Tripadvisor等）,Google Mapなどの地図アプリやサイトでの検索,Instagram,X (Twitter),Facebook,YouTube,その他SNS,個人のブログ,その他インターネットサイト（検索サイトを除く）,日本政府観光局の案内所,旅行会社パンフレット,旅行ガイドブック,自国の親戚・知人,日本在住の親族・知人,旅行の展示会や見本市,テレビ番組,新聞,旅行専門誌,その他雑誌,特になし,訪日回数,訪問目的(県)ALL,日本食を食べること,日本の酒を飲むこと（日本酒・焼酎等）,旅館に宿泊,温泉入浴,自然・景勝地観光,繁華街の街歩き,ショッピング,美術館・博物館・動植物園・水族館,テーマパーク,スキー・スノーボード,その他スポーツ（ゴルフ等）,舞台・音楽鑑賞,スポーツ観戦（相撲・サッカー等）,自然体験ツアー・農山漁村体験,四季の体感（花見・紅葉・雪等）,映画・アニメ縁の地を訪問,日本の歴史・伝統文化体験,日本の日常生活体験,日本のポップカルチャーを楽しむ,上記には当てはまるものがない,訪問目的(施設)ALL,行きたい観光スポットがあったから,景観・自然・気候を楽しみたいから,行きたいお店・ここでしか購入できないものがあるから,泊まりたいホテル・旅館があるから,温泉を楽しみたいから,地域の食事や特産品を味わいたい（or買いたい）から,ドライブ・ツーリングを楽しみたいから,写真を撮影したいから,日常を離れ、バカンスを楽しみたいから,費用が手頃だから,以前に訪問し気に入ったから,友人・知人に勧められたから,テレビ・雑誌・インターネットで紹介されていたから,同行者が訪問したがったから,ツアーに組み込まれていたから,出張など用事があったため,満足度(施設),満足度の理由(施設),一人当たりの消費額(施設)(金額),一人当たりの消費額(施設)(通貨),交通手段(施設)ALL,レンタカー,借上バス,路線バス,タクシー,ハイヤー,自転車,鉄道,徒歩,認知経路(施設)ALL,家族・知人への推奨度(施設),推奨度の理由(旅行),推奨度の理由(旅行)_ja
365,2024-11-15 16:03:41,2024-11-15 16:13:00,英語,385,富山県,砺波・五箇山,体験・観光施設,1982,男,インド,6000000,円/日本　￥(JPY),"観光・レジャー
日本国内在住
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,配偶者・パートナー,1,25000,円/日本　￥(JPY),10000,円/日本　￥(JPY),"日本政府観光局(JNTO)ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
Google Mapなどの地図アプリやサイトでの検索
その他SNS
日本政府観光局の案内所
",1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,4,"旅館に宿泊
温泉入浴
美術館・博物館・動植物園・水族館
テーマパーク
スキー・スノーボード
スポーツ観戦（相撲・サッカー等）
",0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
以前に訪問し気に入ったから
",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,大変満足,,5000,円/日本　￥(JPY),"徒歩(World heritage tourist bus)
その他
",0,0,0,0,0,0,0,1,"日本政府観光局(JNTO)ホームページ
Instagram
その他SNS
個人のブログ
旅行ガイドブック
日本在住の親族・知人
",10,Mobile charging ports/points can be a good addition.,モバイル充電ポート/ポイントは良い追加となるでしょう。
366,2024-11-15 16:38:06,2024-11-15 16:42:44,英語,386,石川県,金沢,体験・観光施設,2000,男,米国 ,81000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,2,5000,ドル/アメリカ　$(USD),5000,ドル/アメリカ　$(USD),"旅行会社ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
YouTube
個人のブログ
その他インターネットサイト（検索サイトを除く）
旅行ガイドブック
",0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
自然・景勝地観光
繁華街の街歩き
ショッピング
美術館・博物館・動植物園・水族館
四季の体感（花見・紅葉・雪等）
日本の歴史・伝統文化体験
日本の日常生活体験
",1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
行きたいお店・ここでしか購入できないものがあるから
泊まりたいホテル・旅館があるから
地域の食事や特産品を味わいたい（or買いたい）から
写真を撮影したいから
日常を離れ、バカンスを楽しみたいから
費用が手頃だから
テレビ・雑誌・インターネットで紹介されていたから
",1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,満足,No,50,ドル/アメリカ　$(USD),"鉄道
",0,0,0,0,0,0,1,0,"旅行会社ホームページ
地方観光協会ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
YouTube
個人のブログ
その他インターネットサイト（検索サイトを除く）
旅行ガイドブック
",9,No,いいえ
367,2024-11-15 22:37:39,2024-11-15 22:52:53,繁体,387,富山県,立山,宿泊施設,1970,女,台湾 ,2,円/日本　￥(JPY),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,家族・親族（大人）,11,570000,円/日本　￥(JPY),290000,円/日本　￥(JPY),"Google Mapなどの地図アプリやサイトでの検索
Instagram
YouTube
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"日本食を食べること
自然・景勝地観光
ショッピング
",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"景観・自然・気候を楽しみたいから
写真を撮影したいから
",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,満足,服務態度佳，餐點好，坐車即可到達,30000,円/日本　￥(JPY),"鉄道
",0,0,0,0,0,0,1,0,"Google Mapなどの地図アプリやサイトでの検索
",8,方便，隨時可以感受大自然的美,便利で、いつでも自然の美しさを感じることができます。
368,2024-11-15 23:14:15,2024-11-15 23:19:20,繁体,388,福井県,丹南,体験・観光施設,2002,男,台湾 ,13200,円/日本　￥(JPY),"留学
",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,自分ひとり,150,750000,円/日本　￥(JPY),100000,円/日本　￥(JPY),"宿泊施設ホームページ
航空会社ホームページ
Google Mapなどの地図アプリやサイトでの検索
Instagram
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,"上記には当てはまるものがない(留學)
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"行きたいお店・ここでしか購入できないものがあるから(課程)
その他
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,大変満足,,13200,円/日本　￥(JPY),"借上バス
",0,1,0,0,0,0,0,0,"特になし
",10,,
371,2024-11-16 11:05:17,2024-11-16 11:08:35,繁体,397,富山県,黒部・宇奈月,宿泊施設,1976,女,台湾 ,1,円/日本　￥(JPY),"観光・レジャー
インセンティブツアー
",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,職場の同僚,5,100000,円/日本　￥(JPY),100000,円/日本　￥(JPY),"旅行会社ホームページ
宿泊施設ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
旅行会社パンフレット
旅行ガイドブック
",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,"温泉入浴
自然・景勝地観光
自然体験ツアー・農山漁村体験
四季の体感（花見・紅葉・雪等）
",0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"景観・自然・気候を楽しみたいから
温泉を楽しみたいから
ツアーに組み込まれていたから
",0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,満足,?泉設施舒適床好睡,50000,円/日本　￥(JPY),"借上バス
",0,1,0,0,0,0,0,0,"旅行会社ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
Google Mapなどの地図アプリやサイトでの検索
旅行会社パンフレット
旅行ガイドブック
",8,泡?泉享受大自然慢活,「泡？泉で自然を満喫しながらゆったりと過ごす」
372,2024-11-16 12:25:26,2024-11-16 12:33:22,英語,385,石川県,金沢,体験・観光施設,1982,男,インド,6000000,円/日本　￥(JPY),"観光・レジャー
日本国内在住
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,配偶者・パートナー,1,25000,円/日本　￥(JPY),10000,円/日本　￥(JPY),"日本政府観光局(JNTO)ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
Google Mapなどの地図アプリやサイトでの検索
その他SNS
日本政府観光局の案内所
",1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,4,"自然・景勝地観光
繁華街の街歩き
ショッピング
美術館・博物館・動植物園・水族館
日本の歴史・伝統文化体験
",0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
日常を離れ、バカンスを楽しみたいから
",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,満足,,5000,円/日本　￥(JPY),"路線バス
",0,0,1,0,0,0,0,0,"日本政府観光局(JNTO)ホームページ
Google Mapなどの地図アプリやサイトでの検索
その他SNS
個人のブログ
自国の親戚・知人
日本在住の親族・知人
旅行の展示会や見本市
",10,,
373,2024-11-16 16:35:51,2024-11-16 16:40:39,繁体,402,富山県,砺波・五箇山,宿泊施設,1973,女,台湾 ,350000,円/日本　￥(JPY),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,家族・親族（大人）,6,450000,円/日本　￥(JPY),350000,円/日本　￥(JPY),"宿泊施設ホームページ
地方観光協会ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,"日本食を食べること
旅館に宿泊
温泉入浴
自然・景勝地観光
",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
泊まりたいホテル・旅館があるから
温泉を楽しみたいから
",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,大変満足,,35000,円/日本　￥(JPY),"鉄道
",0,0,0,0,0,0,1,0,"自国の親戚・知人
",10,美食、楓葉都令人難忘,美食や紅葉が忘れられない。
374,2024-11-17 07:52:30,2024-11-17 07:55:30,英語,396,石川県,金沢,その他,1993,男,米国 ,100000,ドル/アメリカ　$(USD),"観光・レジャー
家族・知人訪問
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,11,3000,ドル/アメリカ　$(USD),2000,ドル/アメリカ　$(USD),"旅行会社ホームページ
地方観光協会ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
口コミサイト（Tripadvisor等）
自国の親戚・知人
日本在住の親族・知人
",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
自然・景勝地観光
繁華街の街歩き
美術館・博物館・動植物園・水族館
四季の体感（花見・紅葉・雪等）
日本の歴史・伝統文化体験
日本の日常生活体験
",1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,満足,N/A,0,ドル/アメリカ　$(USD),"徒歩
",0,0,0,0,0,0,0,1,"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
口コミサイト（Tripadvisor等）
旅行会社パンフレット
",8,N/A,該当なし（または適用なし）
370,2024-11-17 07:55:41,2024-11-17 07:56:58,英語,396,石川県,金沢,体験・観光施設,1993,男,米国 ,100000,ドル/アメリカ　$(USD),"観光・レジャー
家族・知人訪問
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,自分ひとり,11,3000,ドル/アメリカ　$(USD),2000,ドル/アメリカ　$(USD),"旅行会社ホームページ
地方観光協会ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
口コミサイト（Tripadvisor等）
自国の親戚・知人
日本在住の親族・知人
",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
自然体験ツアー・農山漁村体験
四季の体感（花見・紅葉・雪等）
日本の歴史・伝統文化体験
日本の日常生活体験
",1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,"行きたい観光スポットがあったから
費用が手頃だから
友人・知人に勧められたから
テレビ・雑誌・インターネットで紹介されていたから
",1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,満足,N/A,0,ドル/アメリカ　$(USD),"徒歩
",0,0,0,0,0,0,0,1,"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
口コミサイト（Tripadvisor等）
",8,N/a,該当なし
375,2024-11-17 11:14:11,2024-11-17 11:17:10,繁体,404,石川県,金沢,その他,1990,女,台湾 ,100,円/日本　￥(JPY),"ビジネス（企業ミーティング）
ビジネス（研修）
日本国内在住
",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,自分ひとり,1,30000,円/日本　￥(JPY),0,円/日本　￥(JPY),"特になし
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
旅館に宿泊
ショッピング
美術館・博物館・動植物園・水族館
自然体験ツアー・農山漁村体験
四季の体感（花見・紅葉・雪等）
日本の歴史・伝統文化体験
日本の日常生活体験
",1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大変満足,,2000,円/日本　￥(JPY),"路線バス
",0,0,1,0,0,0,0,0,"特になし
",8,,
376,2024-11-17 12:51:20,2024-11-17 13:08:03,英語,385,石川県,金沢,体験・観光施設,1982,男,インド,6000000,円/日本　￥(JPY),"観光・レジャー
日本国内在住
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,配偶者・パートナー,1,25000,円/日本　￥(JPY),10000,円/日本　￥(JPY),"日本政府観光局(JNTO)ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
Google Mapなどの地図アプリやサイトでの検索
その他SNS
日本政府観光局の案内所
",0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"自然・景勝地観光
繁華街の街歩き
美術館・博物館・動植物園・水族館
日本の歴史・伝統文化体験
",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
写真を撮影したいから
日常を離れ、バカンスを楽しみたいから
",1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,大変満足,,2000,円/日本　￥(JPY),"借上バス
徒歩
",0,1,0,0,0,0,0,1,"地方観光協会ホームページ
宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
Instagram
",10,,
377,2024-11-17 13:33:28,2024-11-17 13:39:45,繁体,405,石川県,金沢,体験・観光施設,1980,女,台湾 ,1500,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,家族・親族（大人）,6,15000,ドル/アメリカ　$(USD),300,ドル/アメリカ　$(USD),"YouTube
個人のブログ
テレビ番組
",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,"自然・景勝地観光
美術館・博物館・動植物園・水族館
",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"景観・自然・気候を楽しみたいから
以前に訪問し気に入ったから
",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,大変満足,景色優美，古城維持良好,15,ドル/アメリカ　$(USD),"徒歩
",0,0,0,0,0,0,0,1,"個人のブログ
",10,出乎意料的美,予想外の美しさ
378,2024-11-17 13:52:51,2024-11-17 13:55:39,繁体,406,富山県,富山,宿泊施設,1989,女,中国,1,元/中国　Y(CNY),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,5,10000,元/中国　Y(CNY),2000,元/中国　Y(CNY),"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
Google Mapなどの地図アプリやサイトでの検索
その他SNS
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"日本食を食べること
自然・景勝地観光
",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大変満足,,200,元/中国　Y(CNY),"徒歩
",0,0,0,0,0,0,0,1,"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
",9,,
379,2024-11-17 17:27:18,2024-11-17 17:31:33,繁体,407,福井県,あわら・坂井,体験・観光施設,1982,女,台湾 ,100000,円/日本　￥(JPY),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,家族・親族（大人）,8,200000,円/日本　￥(JPY),100000,円/日本　￥(JPY),"Facebook
YouTube
旅行会社パンフレット
旅行ガイドブック
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,"日本食を食べること
自然・景勝地観光
繁華街の街歩き
日本の日常生活体験
",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"行きたい観光スポットがあったから
写真を撮影したいから
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,満足,,500,円/日本　￥(JPY),"借上バス
",0,1,0,0,0,0,0,0,"その他
",7,,
380,2024-11-17 17:47:00,2024-11-17 17:52:31,繁体,408,石川県,金沢,体験・観光施設,1972,女,香港,10000,ドル/香港　HK$(HKD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,6,8000,ドル/香港　HK$(HKD),8000,ドル/香港　HK$(HKD),"日本政府観光局(JNTO)ホームページ
",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,"日本食を食べること
旅館に宿泊
",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"景観・自然・気候を楽しみたいから
テレビ・雑誌・インターネットで紹介されていたから
",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,大変満足,食物美味,6000,ドル/香港　HK$(HKD),"鉄道
",0,0,0,0,0,0,1,0,"日本政府観光局(JNTO)ホームページ
Google Mapなどの地図アプリやサイトでの検索
",9,食物和魚生非常好,食べ物と刺身がとても美味しいです。
381,2024-11-18 07:52:03,2024-11-18 07:58:44,英語,412,福井県,永平寺・奥越,体験・観光施設,1987,男,スペイン,54000,ユーロ/欧州連合　&euro;(XEU),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,15,2000,ユーロ/欧州連合　&euro;(XEU),70,ユーロ/欧州連合　&euro;(XEU),"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
個人のブログ
その他インターネットサイト（検索サイトを除く）
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"日本食を食べること
旅館に宿泊
温泉入浴
自然・景勝地観光
繁華街の街歩き
ショッピング
美術館・博物館・動植物園・水族館
四季の体感（花見・紅葉・雪等）
日本の歴史・伝統文化体験
日本の日常生活体験
",1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,"景観・自然・気候を楽しみたいから
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大変満足,,3000,円/日本　￥(JPY),"レンタカー
",1,0,0,0,0,0,0,0,"Google Mapなどの地図アプリやサイトでの検索
",10,,
382,2024-11-18 08:52:34,2024-11-18 09:01:58,英語,413,石川県,金沢,体験・観光施設,1959,男,米国 ,75000,ドル/アメリカ　$(USD),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,31,7500,ドル/アメリカ　$(USD),1950,ドル/アメリカ　$(USD),"宿泊予約サイト(例：Agoda、Expedia、Booking.com等)
その他インターネットサイト（検索サイトを除く）
旅行ガイドブック
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"日本食を食べること
日本の酒を飲むこと（日本酒・焼酎等）
繁華街の街歩き
美術館・博物館・動植物園・水族館
日本の歴史・伝統文化体験
",1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大変満足,Very well organized ,5,ドル/アメリカ　$(USD),"徒歩
",0,0,0,0,0,0,0,1,"旅行ガイドブック
",10,,
383,2024-11-18 11:24:10,2024-11-18 11:29:50,繁体,414,石川県,金沢,体験・観光施設,1988,女,中国,100000,円/日本　￥(JPY),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,家族・親族（大人）,2,100000,円/日本　￥(JPY),15000,円/日本　￥(JPY),"日本政府観光局(JNTO)ホームページ
地方観光協会ホームページ
口コミサイト（Tripadvisor等）
Google Mapなどの地図アプリやサイトでの検索
Instagram
",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"自然・景勝地観光
美術館・博物館・動植物園・水族館
四季の体感（花見・紅葉・雪等）
日本の歴史・伝統文化体験
",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,"行きたい観光スポットがあったから
景観・自然・気候を楽しみたいから
以前に訪問し気に入ったから
",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,満足,免費參觀風景也很美。離車站比較近，交通方便。,2000,円/日本　￥(JPY),"路線バス
",0,0,1,0,0,0,0,0,"地方観光協会ホームページ
Instagram
",9,秋天的紅葉非常漂亮。,秋の紅葉はとても美しいです。
385,2024-11-18 14:15:11,2024-11-18 14:21:33,英語,416,石川県,金沢,体験・観光施設,1986,女,その他,60000,ユーロ/欧州連合　&euro;(XEU),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,13,2500,ユーロ/欧州連合　&euro;(XEU),500,ユーロ/欧州連合　&euro;(XEU),"Google Mapなどの地図アプリやサイトでの検索
Instagram
YouTube
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"日本食を食べること
温泉入浴
自然・景勝地観光
繁華街の街歩き
ショッピング
美術館・博物館・動植物園・水族館
",1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大変満足,,750,円/日本　￥(JPY),"鉄道
徒歩
",0,0,0,0,0,0,1,1,"Google Mapなどの地図アプリやサイトでの検索
",10,Ok,もちろんです！翻訳が必要なテキストを教えてください。
386,2024-11-18 14:17:00,2024-11-18 14:21:53,英語,417,石川県,金沢,体験・観光施設,1984,男,その他,60000,ユーロ/欧州連合　&euro;(XEU),"観光・レジャー
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,配偶者・パートナー,14,2500,ユーロ/欧州連合　&euro;(XEU),500,ユーロ/欧州連合　&euro;(XEU),"日本政府観光局(JNTO)ホームページ
Google Mapなどの地図アプリやサイトでの検索
YouTube
",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"日本食を食べること
自然・景勝地観光
美術館・博物館・動植物園・水族館
日本の歴史・伝統文化体験
",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"行きたい観光スポットがあったから
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大変満足,Beautiful garden,750,円/日本　￥(JPY),"徒歩
",0,0,0,0,0,0,0,1,"日本政府観光局(JNTO)ホームページ
地方観光協会ホームページ
",10,,
